circrna_id,cell_type,expression_mean,detection_rate
circ_00462,Dendritic cells,5.530217475110186,0.9712781713603396
circ_00463,Dendritic cells,9.168000119676176,0.6029296655731642
circ_00464,Dendritic cells,6.823506678176202,0.2427103967609026
circ_00465,B cells,0.40734132302759685,0.8036424098679172
circ_00466,CD8+ T cells,8.75223943644712,0.29452398522630197
circ_00467,CD4+ T cells,4.625966138209546,0.43908151695114606
circ_00468,Dendritic cells,8.70290735457114,0.17983376507604276
circ_00469,CD8+ T cells,4.544942623335184,0.5957695001212077
circ_00470,Macrophages,1.0905047706335191,0.9094367108029126
circ_00471,CD8+ T cells,3.755421616500297,0.14447206824390213
circ_00472,Dendritic cells,8.754424049156226,0.6255802117498109
circ_00473,Macrophages,8.447786559559145,0.4372751809597344
circ_00474,CD4+ T cells,5.553940416277317,0.2727632903155435
circ_00475,B cells,8.421596845123583,0.35522679771840227
circ_00476,NK cells,6.511959212970147,0.16333390324775143
circ_00477,B cells,6.795474678992118,0.3710221493685729
circ_00478,Macrophages,8.640913350160767,0.7115052667622661
circ_00479,CD8+ T cells,0.09253975939578996,0.9579250711397727
circ_00480,CD4+ T cells,1.4881707800899513,0.3966107495558323
circ_00481,B cells,4.214051572082516,0.31404990276654066
circ_00482,NK cells,1.7479855291317903,0.36828460736838087
circ_00483,CD8+ T cells,4.77310543216719,0.21247141572440303
circ_00484,CD4+ T cells,0.556162893909321,0.8998471827616586
circ_00485,B cells,8.274396199558652,0.8383881848557233
circ_00486,NK cells,1.0774514559340154,0.7669201928184903
circ_00487,B cells,7.640065255141142,0.4827830609627263
circ_00488,Macrophages,4.730868994077369,0.758871370772271
circ_00489,B cells,4.919624948696988,0.20360434653702247
circ_00490,B cells,6.257794581362619,0.9653828418298428
circ_00491,B cells,4.738159318284404,0.566542116357514
circ_00492,CD4+ T cells,3.1755064036064464,0.2623748715662919
circ_00493,B cells,6.975574151263649,0.8085939353131788
circ_00494,Macrophages,9.769214999326511,0.6872803571803956
circ_00495,B cells,2.6531180110236043,0.5486877067553706
circ_00496,CD4+ T cells,0.43625958480503213,0.22226731031514574
circ_00497,NK cells,7.119996727338291,0.8217874614750948
circ_00498,Macrophages,8.799183351603618,0.8964178819285118
circ_00499,Macrophages,7.75288805266354,0.6157320385143873
circ_00500,B cells,8.604846470033529,0.4467599517820646
circ_00501,Macrophages,2.3007795387820993,0.9513561764682673
circ_00502,CD4+ T cells,1.426808391365496,0.1704708182682575
circ_00503,Macrophages,2.168980233049581,0.27479018057210536
circ_00504,B cells,3.5737068127677207,0.6003208997666989
circ_00505,Dendritic cells,4.921712748368597,0.4907410042789686
circ_00506,B cells,5.074771689843266,0.3661043997589247
circ_00507,B cells,7.5642978468551245,0.5267785064897665
circ_00508,Dendritic cells,9.418187479009099,0.8088121632128047
circ_00509,B cells,8.359766178988172,0.5131162684877789
circ_00510,CD8+ T cells,3.936599585491767,0.2200727249978528
circ_00511,Macrophages,1.9630308744448333,0.832406854128306
circ_00512,Macrophages,6.060153071166168,0.9574198229504619
circ_00513,CD8+ T cells,1.07115927873066,0.6306181977699075
circ_00514,CD8+ T cells,9.685356137660092,0.9442518159919047
circ_00515,Macrophages,8.557528209203848,0.8259958145661523
circ_00516,NK cells,4.821558627444389,0.9764368889489773
circ_00517,Dendritic cells,6.154243678935848,0.4944609532069364
circ_00518,CD4+ T cells,4.652654071552846,0.4680548577822742
circ_00519,NK cells,2.5378036803726545,0.2732691012445305
circ_00520,CD4+ T cells,6.268631393996134,0.5697596871033319
circ_00521,CD4+ T cells,6.5337598068800276,0.9707007468177076
circ_00522,CD4+ T cells,7.968460181205261,0.7926135076233775
circ_00523,CD4+ T cells,2.2237163490639733,0.8544995243329888
circ_00524,Macrophages,6.9751398425644275,0.9740650636031282
circ_00525,Macrophages,6.958462412393841,0.4010539766434186
circ_00526,Dendritic cells,6.065190329443071,0.44848359826914497
circ_00527,Macrophages,6.2093323031171765,0.2522381791933498
circ_00528,CD8+ T cells,9.142367750612054,0.7259379923377652
circ_00529,CD4+ T cells,3.369387900767691,0.9802422725924417
circ_00530,NK cells,2.0104444240482255,0.21859775916139573
circ_00531,CD8+ T cells,4.760316528155383,0.782984807607116
circ_00532,Macrophages,2.5454557152234827,0.15000526309935486
circ_00533,Dendritic cells,1.113223623654629,0.42710037163574943
circ_00534,B cells,4.235908258290385,0.6447834531424969
circ_00535,Dendritic cells,6.522298106112318,0.6782454880500556
circ_00536,CD8+ T cells,5.9850830926534835,0.5798107560727843
circ_00537,Dendritic cells,4.4975792259884875,0.25407307610980023
circ_00538,B cells,4.803446268656787,0.42858012642348087
circ_00539,CD4+ T cells,0.07987731350233229,0.21272410148331053
circ_00540,CD8+ T cells,8.653727258903402,0.6688834181232675
circ_00541,B cells,0.9651937432686053,0.5366751137618918
circ_00542,Dendritic cells,4.164054361542258,0.6377154102116075
circ_00543,B cells,0.26885550049257967,0.34709692033022754
circ_00544,Macrophages,1.271776172375071,0.37070932367587384
circ_00545,Dendritic cells,3.382219428814024,0.15819026909436412
circ_00546,NK cells,5.435496970361381,0.6320153348106758
circ_00547,B cells,5.951352404394634,0.11165660753344687
circ_00548,CD8+ T cells,8.314116980912907,0.9447947609144146
circ_00549,B cells,7.124601848700529,0.2053386233123169
circ_00550,CD4+ T cells,3.7489263250740654,0.7332491919884517
circ_00551,B cells,1.059735023507531,0.2711623817014749
circ_00552,CD4+ T cells,4.643016903374063,0.12021147407782092
circ_00553,Dendritic cells,2.315017421300963,0.4779399698846185
circ_00554,CD8+ T cells,9.82575491866751,0.3927288947696985
circ_00555,NK cells,1.2542966944647382,0.9579247706634916
circ_00556,CD4+ T cells,0.8026262351226154,0.20866428214336052
circ_00557,Macrophages,7.20751563043582,0.7653470882380364
circ_00558,Dendritic cells,2.0373336674089937,0.4793886818111862
circ_00559,Dendritic cells,1.1748180870017644,0.17872230327051244
circ_00560,Dendritic cells,9.345945158509592,0.3467606472507418
circ_00561,B cells,9.936243709502715,0.5784829030118092
circ_00562,Dendritic cells,7.531777343764406,0.5904475229312429
circ_00563,CD8+ T cells,9.595588248841555,0.8091421985435763
circ_00564,CD4+ T cells,7.1510728754002,0.9207785397816248
circ_00565,CD8+ T cells,8.44755296503974,0.8784379249675438
circ_00566,Dendritic cells,2.566405483246582,0.46053299833696637
circ_00567,B cells,6.148741752840997,0.7445803216961695
circ_00568,Dendritic cells,1.2123578903512922,0.1311736196157389
circ_00569,CD8+ T cells,8.57520557613541,0.9212213799575619
circ_00570,CD4+ T cells,0.9756585666608908,0.8172993803906925
circ_00571,CD4+ T cells,5.3633603879441525,0.1294703557923587
circ_00572,Macrophages,1.0185384359971106,0.8970686180833535
circ_00573,CD8+ T cells,3.8054844085094883,0.8207696696854259
circ_00574,B cells,1.2258758438636963,0.25679211661042
circ_00575,CD4+ T cells,8.724736788002337,0.21662792831387412
circ_00576,B cells,5.412536157677294,0.1226550176056238
circ_00577,B cells,2.663894982547621,0.9017976463368226
circ_00578,CD8+ T cells,0.6609095289177802,0.7615939059427836
circ_00579,CD4+ T cells,1.179789591881566,0.7464623164016206
circ_00580,B cells,5.762117744345751,0.6572779900608869
circ_00581,Macrophages,1.284047761995225,0.7770028027783238
circ_00582,B cells,9.341653316952414,0.6991736048622479
circ_00583,NK cells,5.527919803827382,0.6064897471122854
circ_00584,NK cells,0.7477503483395853,0.9204133389678896
circ_00585,NK cells,2.502609322916526,0.23490240098296652
circ_00586,Dendritic cells,9.822176252572337,0.3123298795179591
circ_00587,Dendritic cells,9.674510678343552,0.3669374910986549
circ_00588,CD4+ T cells,1.4346224244112127,0.9467217845433656
circ_00589,CD8+ T cells,7.717982772544061,0.331206580676078
circ_00590,NK cells,9.632657800323267,0.12631168381376304
circ_00591,Dendritic cells,5.086371895841717,0.9970183616498773
circ_00592,Dendritic cells,3.151682402482682,0.23881780649252932
circ_00593,CD8+ T cells,3.7266322613058476,0.9618801239243232
circ_00594,NK cells,9.304543562052913,0.3967772984470783
circ_00595,Macrophages,3.286511073219115,0.871869167829693
circ_00596,B cells,4.503741135605815,0.7789182057935296
circ_00597,B cells,4.716769686328072,0.5755393473699572
circ_00598,CD4+ T cells,0.955885710457397,0.5818871150562337
circ_00599,Dendritic cells,0.6649960922623199,0.21082979876448482
circ_00600,CD8+ T cells,3.1192513108649833,0.7670523667440065
circ_00601,CD8+ T cells,7.801091680822978,0.398899270555244
circ_00602,Dendritic cells,6.848833926435436,0.5877699468266132
circ_00603,Macrophages,1.2389436632415973,0.20910730725685273
circ_00604,CD4+ T cells,8.55683862149224,0.4233446426785181
circ_00605,B cells,0.23565395234497855,0.5652070661639437
circ_00606,NK cells,0.23306733750859343,0.2974477861598087
circ_00607,CD8+ T cells,0.08841664385433767,0.5402532673298552
circ_00608,CD8+ T cells,8.935036085313156,0.9480468059220247
circ_00609,NK cells,2.2509105397120077,0.6687154280181873
circ_00610,CD4+ T cells,0.6274897606469343,0.14520282337090612
circ_00611,B cells,2.585334316106429,0.6290101502932263
circ_00612,NK cells,2.9692235908770117,0.6240216807103836
circ_00613,CD4+ T cells,2.9255451687210163,0.8939840879455575
circ_00614,CD4+ T cells,2.9818643438473558,0.7100736706712412
circ_00615,CD4+ T cells,2.8204295054498605,0.9381190790561648
circ_00616,Dendritic cells,9.564890641119653,0.570543686654663
circ_00617,B cells,8.455096045256438,0.9777555390387775
circ_00618,CD4+ T cells,9.834252339770824,0.7979340367449572
circ_00619,CD4+ T cells,2.215376682322031,0.8665283549040169
circ_00620,CD8+ T cells,6.203455941681776,0.972176190773557
circ_00621,CD4+ T cells,9.76046968063693,0.7515623853808088
circ_00622,Macrophages,5.202748751410919,0.7771940439723322
circ_00623,CD8+ T cells,4.161366798598357,0.7508052930859337
circ_00624,Dendritic cells,7.30903985895197,0.9921146993703113
circ_00625,NK cells,6.966019028362326,0.4356210541601372
circ_00626,Dendritic cells,9.476112020544065,0.7308347567245721
circ_00627,Dendritic cells,5.406444040112285,0.12240886888731473
circ_00628,CD4+ T cells,2.041974131241754,0.2552705142762529
circ_00629,Macrophages,2.3481936380807356,0.59306656047353
circ_00630,Macrophages,9.34533252741551,0.8677651377673048
circ_00631,CD8+ T cells,5.9445026594160755,0.4485039457297161
circ_00632,B cells,8.553322451286485,0.32823103719468394
circ_00633,NK cells,9.202285217633534,0.7225044300822278
circ_00634,NK cells,7.8404445141718915,0.6572490328751658
circ_00635,CD4+ T cells,2.6178476721546593,0.5910888513262096
circ_00636,CD4+ T cells,4.8504914991699275,0.20632492521268977
circ_00637,NK cells,6.63688747021018,0.5935007481764151
circ_00638,CD8+ T cells,2.787346462452347,0.6178099273630318
circ_00639,NK cells,6.443872647601365,0.27698056367945045
circ_00640,Dendritic cells,8.140929681861014,0.14903636065303494
circ_00641,Dendritic cells,4.3309721102711,0.4819636136359057
circ_00642,Macrophages,8.013258577099894,0.8729500871312996
circ_00643,Macrophages,3.6262922668621087,0.1549808207119467
circ_00644,Dendritic cells,3.4163863047929888,0.6699826299174435
circ_00645,Dendritic cells,8.078734142786626,0.5648096932685326
circ_00646,NK cells,9.386763106024619,0.41897711535242843
circ_00647,CD4+ T cells,8.217879158788174,0.8686354715937357
circ_00648,NK cells,5.521038399972703,0.3771975886274296
circ_00649,CD8+ T cells,2.6602829668288064,0.5567748618780082
circ_00650,CD4+ T cells,2.992335560041833,0.6914735544632484
circ_00651,CD8+ T cells,6.819500479023822,0.2375694819863594
circ_00652,Dendritic cells,5.133107592371035,0.8266473541687485
circ_00653,NK cells,9.666273588429169,0.10214773479307787
circ_00654,NK cells,6.733918322100698,0.17490187522353945
circ_00655,CD4+ T cells,6.798848083929156,0.8942178009944216
circ_00656,NK cells,0.7842879933544589,0.49648997437225717
circ_00657,B cells,6.959311458881144,0.5394114550945948
circ_00658,B cells,1.5780769646539516,0.7808907548152171
circ_00659,CD8+ T cells,7.844792206476889,0.6465930693992011
circ_00660,B cells,2.328270403200583,0.12377526935863348
circ_00661,CD4+ T cells,3.6519592708726023,0.5763729985308367
circ_00662,CD4+ T cells,0.021577155104601786,0.4390919640386868
circ_00663,Dendritic cells,0.8754226590934266,0.27510713876721504
circ_00664,Macrophages,4.278500806121446,0.16821090069859024
circ_00665,Macrophages,2.734323380558709,0.2819841304467223
circ_00666,B cells,0.2111447945184164,0.41002379913882536
circ_00667,Macrophages,9.386711740666653,0.3983781892890873
circ_00668,NK cells,3.906953157632258,0.6641411664464589
circ_00669,B cells,6.931687254522647,0.6568264479277792
circ_00670,CD4+ T cells,8.188456338910761,0.36973256050994796
circ_00671,Dendritic cells,7.328489484864481,0.9405158870124372
circ_00672,CD4+ T cells,0.5695180311835213,0.9388682157834872
circ_00673,NK cells,8.75005612327589,0.6495094020192075
circ_00674,Macrophages,2.745066633362505,0.6449311242745408
circ_00675,Macrophages,8.591107527289385,0.36919516518130346
circ_00676,Macrophages,1.8141529073289397,0.5931202147931822
circ_00677,NK cells,9.605871479445556,0.41098616271948596
circ_00678,Dendritic cells,2.020061023088301,0.742550869401421
circ_00679,NK cells,4.453914629940733,0.3525718270295186
circ_00680,Dendritic cells,5.6967052465598025,0.10582509111784787
circ_00681,NK cells,8.591302550241425,0.5039898034323634
circ_00682,NK cells,3.4865337793903404,0.1330322426679877
circ_00683,B cells,5.005299747938093,0.8494737292630816
circ_00684,NK cells,8.47650637659296,0.6983828417428583
circ_00685,Dendritic cells,7.8266646973677325,0.6209068586426417
circ_00686,Macrophages,3.785375070781387,0.17798009256396696
circ_00687,Macrophages,9.365488409220756,0.3916574778017142
circ_00688,Macrophages,6.38869385686239,0.2110892240963782
circ_00689,NK cells,0.3244136867711678,0.35492231142916186
circ_00690,NK cells,8.199442155060074,0.34426015319977377
circ_00691,Dendritic cells,2.4427826086597104,0.2395721869894794
circ_00692,Dendritic cells,2.093904133320649,0.4754293204805502
circ_00693,B cells,1.2767266644972264,0.624637280194766
circ_00694,CD8+ T cells,1.1333087946123233,0.7622959007133078
circ_00695,B cells,1.9300565176080164,0.45345372876055323
circ_00696,CD8+ T cells,2.5927339492797365,0.9693757866532946
circ_00697,B cells,2.966165324594688,0.2169158230441261
circ_00698,CD4+ T cells,7.889085580441676,0.48480485453119104
circ_00699,CD8+ T cells,3.3481882750269234,0.7128282808399851
circ_00700,Macrophages,5.389796475847033,0.9368555353882612
circ_00701,Dendritic cells,9.962145095982612,0.5928853549492896
circ_00702,Macrophages,4.561994595227978,0.7122382701281665
circ_00703,Dendritic cells,6.941009773582709,0.36675335708427725
circ_00704,NK cells,6.951560211011802,0.5762639352991175
circ_00705,Macrophages,5.56064916852988,0.7638296916453357
circ_00706,Macrophages,8.999133065208856,0.4617376861516579
circ_00707,Macrophages,7.473677201436929,0.8131469348880941
circ_00708,CD4+ T cells,7.16075263504954,0.42280686920063926
circ_00709,NK cells,1.0424521811611809,0.7875150155952788
circ_00710,Macrophages,7.667957100992954,0.257107784468559
circ_00711,NK cells,3.4787028786674346,0.5293902140391136
circ_00712,Dendritic cells,4.966015876164001,0.7455779962681608
circ_00713,Dendritic cells,7.446445816023992,0.41182916368499656
circ_00714,Macrophages,3.1225006463131413,0.24129664635537212
circ_00715,CD8+ T cells,4.4274764384220795,0.3396768118612123
circ_00716,B cells,8.417980371103706,0.388047243033975
circ_00717,Dendritic cells,8.549899566370161,0.6280918744393804
circ_00718,Dendritic cells,6.411673566934841,0.7830328138234425
circ_00719,CD4+ T cells,2.4207679945993767,0.3111950658724701
circ_00720,Dendritic cells,7.194149077759237,0.9546380061279047
circ_00721,Dendritic cells,6.5607991502449226,0.7727679179101288
circ_00722,Dendritic cells,8.517798336002642,0.3845707103621492
circ_00723,Macrophages,4.186674555826939,0.2171797539030224
circ_00724,NK cells,2.8599862417487207,0.10730712705615811
circ_00725,Dendritic cells,2.7464452773028003,0.9767056701703234
circ_00726,Macrophages,3.361598599421453,0.9982873887962245
circ_00727,Dendritic cells,2.978023280112938,0.2166555075350008
circ_00728,Macrophages,0.22309070743192883,0.34322616283807944
circ_00729,Dendritic cells,9.285219882779964,0.4866160564906993
circ_00730,NK cells,7.2936915719316335,0.5624176366412772
circ_00731,CD4+ T cells,2.3726674201653752,0.8710119169604132
circ_00732,NK cells,3.1909615891410734,0.23910620338315736
circ_00733,CD8+ T cells,2.753167230058181,0.37985563112168463
circ_00734,Dendritic cells,9.720901471179934,0.4733076498301948
circ_00735,CD4+ T cells,8.656735968672406,0.31947425575937555
circ_00736,Macrophages,5.261320546502666,0.7922077229543284
circ_00737,Dendritic cells,1.453917666889173,0.5524409745049917
circ_00738,B cells,8.510536552939165,0.7303913409464629
circ_00739,NK cells,2.499799037253747,0.7661931011416717
circ_00740,CD4+ T cells,0.18270184429361902,0.7190220536594341
circ_00741,Dendritic cells,3.6538957082290704,0.242866602245609
circ_00742,CD8+ T cells,6.197720451599036,0.3459561785217307
circ_00743,CD4+ T cells,7.595640103268028,0.909136563266217
circ_00744,CD4+ T cells,1.6380763244281737,0.273206807501689
