smiles,dose,freq,efficacy
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,101.758,0.353,0.7665
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,89.486,1.009,0.5628
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,109.03,0.3054,0.7162
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,2531.349,2.1226,0.683
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.291,0.6214,0.5955
N.N.[Pt]=O,145.819,0.3226,0.4621
CC/C(=C(\c1ccccc1)/c1ccccc1)c1ccc(OCCN(C)C)cc1,43.368,1.0007,0.5669
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,251.793,1.9763,0.9784
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,47.606,0.3074,0.6264
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.51,0.7328,0.6511
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,669.173,0.3068,0.398
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,0.958,1.0621,0.6503
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,1.32,1.0721,0.6837
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,245.644,0.6912,0.857
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,4.658,1.0618,0.6998
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,273.967,0.7022,0.8261
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,2.125,0.9529,0.6525
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,0.461,1.0336,0.6678
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,117.879,0.3176,0.6939
O=C1OC2NC(=O)NC2C1O.[Pt],1084.202,0.3512,0.565
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,1.15,0.9108,0.709
CC/C(=C(\c1ccccc1)/c1ccccc1)c1ccc(OCCN(C)C)cc1,10.11,0.9742,0.4517
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,89.602,0.3278,0.7589
CC1=NC(=NC(=N1)NC2=CC=C(C=C2)OCC3CC3)NC4=CC=CC5=C4C(=O)NN5,567.461,2.1522,0.9039
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,26.142,0.9465,0.7294
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,632.708,1.0436,0.9439
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,84.086,0.3312,0.7113
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,639.824,1.9611,0.9704
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,320.859,1.9096,0.9807
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,207.476,0.3196,0.6845
CC/C(=C(\c1ccccc1)/c1ccccc1)c1ccc(OCCN(C)C)cc1,22.668,0.9104,0.5493
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,155.242,2.1411,0.8535
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,541.588,0.3306,0.3962
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,70.557,1.825,0.794
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,2.029,0.9307,0.7231
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,0.878,0.9157,0.652
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,1382.038,1.1,0.8694
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,32.338,1.0498,0.635
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,419.902,0.0337,0.8783
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,55.192,0.3086,0.6681
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,290.33,2.1536,0.8916
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,584.161,0.3595,0.4423
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,19.882,1.0277,0.6783
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,619.202,1.0385,0.9282
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,490.836,0.031,0.8425
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,183.201,0.3571,0.6258
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,2.024,1.0041,0.6524
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,431.407,0.3555,0.8151
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,497.396,0.0361,0.7792
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,1.273,1.0699,0.7496
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,208.491,0.3315,0.7608
CC/C(=C(\c1ccccc1)/c1ccccc1)c1ccc(OCCN(C)C)cc1,9.109,1.0233,0.4047
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,51.155,0.3056,0.6562
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,0.831,1.056,0.7411
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,147.364,0.8041,0.7598
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,631.884,2.082,0.9368
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,139.414,2.0793,0.797
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,90.896,0.9101,0.5406
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,184.756,1.0733,0.6352
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,163.837,0.9982,0.8617
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,1493.935,0.6307,0.8018
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,112.855,0.3022,0.7541
O=C1OC2NC(=O)NC2C1O.[Pt],1303.009,0.3288,0.5034
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,1.88,0.9371,0.6866
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,312.738,1.0609,0.881
O=C1OC2NC(=O)NC2C1O.[Pt],1281.631,0.2988,0.4991
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,31.839,1.0007,0.6344
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,0.548,0.9824,0.7402
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,264.08,1.0506,0.8352
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,451.741,1.0162,0.928
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,348.203,1.0154,0.8965
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,27.936,0.355,0.6068
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,415.328,0.0337,0.9334
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,11.062,0.997,0.5968
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,90.091,0.9203,0.5409
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,1473.706,1.0996,0.87
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,147.676,0.3221,0.7958
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.38,0.6422,0.5099
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,125.772,0.7088,0.7605
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,114.996,0.3209,0.6865
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC=CN=C3)C4=CC(=CC(=C4)N5CCNC5=O)C6=CN=CC=C6,673.187,0.8141,0.7799
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,11.418,0.9078,0.7105
N.N.[Pt]=O,37.584,0.3387,0.4065
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,2901.917,2.0187,0.7379
O=C1OC2NC(=O)NC2C1O.[Pt],527.156,0.3238,0.5151
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,142.231,1.8918,0.8652
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,464.167,0.0347,0.898
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,185.627,0.3028,0.7111
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,92.016,0.9854,0.5641
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,2.122,1.0705,0.7061
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,254.836,0.0326,0.8666
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,142.522,0.3298,0.7413
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,80.224,0.3484,0.6215
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,1219.117,1.071,0.8746
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,440.536,0.0342,0.8751
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,68.788,0.2985,0.5391
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC=CN=C3)C4=CC(=CC(=C4)N5CCNC5=O)C6=CN=CC=C6,313.191,0.7668,0.8419
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,120.394,0.9648,0.7795
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,5050.788,1.9221,0.7565
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,1.056,1.0566,0.7247
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,130.965,0.9845,0.8308
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,87.811,0.3478,0.6544
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,24.979,1.0296,0.6596
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,1335.528,1.0919,0.9194
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,98.064,0.3012,0.6945
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,1345.014,2.1276,0.7359
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,201.407,0.3218,0.7817
N.N.[Pt]=O,40.038,0.3038,0.37
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,1363.882,2.1474,0.7377
N.N.[Pt]=O,82.346,0.325,0.512
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,22.299,0.9341,0.683
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,0.75,0.6346,0.6838
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,107.159,0.3017,0.766
O=C1OC2NC(=O)NC2C1O.[Pt],308.922,0.3129,0.4615
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,125.51,1.8015,0.8538
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,62.714,0.9534,0.7689
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,162.967,0.3512,0.7637
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,1244.282,2.0125,0.6882
O=C1OC2NC(=O)NC2C1O.[Pt],283.264,0.3228,0.5265
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,2.917,0.9643,0.6963
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,2.147,1.0722,0.6631
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,2748.46,0.6928,0.8227
N.N.[Pt]=O,82.544,0.3583,0.4583
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,1198.57,0.7002,0.7349
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,67.764,2.0476,0.8195
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.588,0.7274,0.6182
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,494.515,0.0361,0.8757
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,591.35,1.0886,0.8759
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,501.881,0.3589,0.4089
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,1.178,0.9093,0.6006
N.N.[Pt]=O,139.105,0.3214,0.4172
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,1.184,1.0784,0.6612
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,2.09,1.0199,0.718
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,90.303,0.3569,0.8265
O=C1OC2NC(=O)NC2C1O.[Pt],286.32,0.3331,0.5213
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,2.554,0.9641,0.7502
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,105.151,0.3607,0.7334
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,276.984,1.0458,0.8293
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,9.28,1.0531,0.7133
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,10.152,1.0522,0.6591
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC=CN=C3)C4=CC(=CC(=C4)N5CCNC5=O)C6=CN=CC=C6,695.034,0.7159,0.8915
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,258.23,1.8606,0.9132
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,227.799,0.3346,0.7237
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,515.626,0.3088,0.3726
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,124.902,1.0013,0.7824
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.443,0.6566,0.5945
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,8.333,0.9915,0.7146
O=C1OC2NC(=O)NC2C1O.[Pt],276.768,0.3486,0.5039
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,668.916,1.084,0.9061
CC/C(=C(\c1ccccc1)/c1ccccc1)c1ccc(OCCN(C)C)cc1,19.569,0.9762,0.4346
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,8.443,0.9307,0.6611
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,146.578,2.0675,0.9231
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,21.223,1.0852,0.7981
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,2594.994,2.0633,0.7171
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC=CN=C3)C4=CC(=CC(=C4)N5CCNC5=O)C6=CN=CC=C6,704.562,0.7333,0.8932
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,28.407,0.9793,0.7005
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,30.606,0.9211,0.6424
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,5027.098,2.0783,0.7345
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,115.827,0.3073,0.6842
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,76.664,2.1219,0.7483
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,0.678,0.6891,0.59
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,4.893,1.075,0.6421
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,275.36,2.1395,0.8394
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,629.99,0.7143,0.7595
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,270.669,0.0331,0.8291
N.N.[Pt]=O,88.801,0.3348,0.3807
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,54.119,0.9818,0.4718
N.N.[Pt]=O,71.434,0.3126,0.4338
N.N.[Pt]=O,37.646,0.3306,0.3932
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,0.726,0.6446,0.6447
N.N.[Pt]=O,70.864,0.3494,0.3971
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,529.36,0.3335,0.381
CC1=NC(=NC(=N1)NC2=CC=C(C=C2)OCC3CC3)NC4=CC=CC5=C4C(=O)NN5,267.6,2.1178,0.8291
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,1.188,1.0466,0.6126
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,116.883,0.722,0.77
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,102.528,1.0875,0.6371
N.N.[Pt]=O,74.125,0.3391,0.3621
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,0.485,0.9181,0.7101
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,625.56,0.928,0.8433
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,4.649,1.0996,0.6743
N.N.[Pt]=O,69.039,0.3141,0.3963
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,2664.439,0.6712,0.8183
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,1055.693,0.6804,0.847
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,209.076,0.3435,0.7077
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,92.658,0.3575,0.6758
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,403.742,0.3393,0.7524
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,276.248,2.1227,0.9443
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,51.393,0.3312,0.5679
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,0.831,1.053,0.649
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,543.397,0.9276,0.8352
N.N.[Pt]=O,157.009,0.3148,0.5161
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,27.92,0.9023,0.5336
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,154.019,0.3026,0.7546
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,0.477,0.9585,0.623
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,2.955,0.9487,0.6806
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,195.753,0.3595,0.8255
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,128.439,0.3001,0.7282
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,0.887,1.0032,0.7321
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,348.314,0.338,0.8364
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,33.583,1.0875,0.581
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,103.551,0.3067,0.7714
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,29.145,0.3152,0.6084
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,173.804,0.3523,0.7536
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,31.009,0.3473,0.6518
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,11.465,0.9971,0.6421
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,333.71,0.9961,0.8672
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,2621.518,2.0335,0.6939
N.N.[Pt]=O,72.755,0.297,0.3411
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.399,0.6248,0.4931
O=C1OC2NC(=O)NC2C1O.[Pt],493.756,0.3444,0.5924
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,194.309,0.3015,0.7097
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,311.164,1.9312,0.8963
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,2.392,1.0848,0.6651
O=C1OC2NC(=O)NC2C1O.[Pt],718.987,0.3306,0.5357
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,169.681,0.3153,0.8071
